"nr","year","school","exper","union","ethn","married","health","wage","industry","occupation","residence"
4258,1981,12,3,"yes","other","no","no",2.2671926591,"Trade","Laborers_and_farmers","south"
4258,1982,12,4,"yes","other","no","no",1.9912950068,"Trade","Laborers_and_farmers","south"
4258,1983,12,5,"yes","other","no","no",2.1405622371,"Trade","Clerical_and_kindred","south"
4258,1984,12,6,"yes","other","no","no",2.1680542,"Trade","Clerical_and_kindred","south"
4258,1985,12,7,"yes","other","no","no",1.9365936824,"Trade","Clerical_and_kindred","south"
4258,1986,12,8,"yes","other","no","no",1.6010092479,"Trade","Operatives_and_kindred","south"
4258,1987,12,9,"yes","other","no","no",1.7113335383,"Trade","Laborers_and_farmers","south"
4261,1980,6,9,"no","other","yes","no",1.8541517238,"Construction","Craftsmen, Foremen_and_kindred","south"
4261,1981,6,10,"no","other","yes","no",1.8051297038,"Construction","Craftsmen, Foremen_and_kindred","south"
4261,1982,6,11,"no","other","no","no",1.8728249219,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
4261,1983,6,12,"no","other","yes","no",1.9781124422,"Trade","Craftsmen, Foremen_and_kindred","south"
4261,1984,6,13,"yes","other","no","no",1.9994079394,"Trade","Craftsmen, Foremen_and_kindred","south"
4261,1985,6,14,"no","other","no","no",2.1887463337,"Construction","Craftsmen, Foremen_and_kindred","south"
4261,1986,6,15,"no","other","no","no",2.0743982803,"Construction","Craftsmen, Foremen_and_kindred","south"
4261,1987,6,16,"no","other","no","no",1.5048848655,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred","south"
4264,1980,10,4,"no","hisp","yes","no",1.2293911704,"Manufacturing","Operatives_and_kindred","south"
4264,1981,10,5,"no","hisp","yes","no",1.4183408705,"Trade","Laborers_and_farmers","south"
4264,1982,10,6,"yes","hisp","yes","no",1.0703922462,"Trade","Laborers_and_farmers","south"
4264,1983,10,7,"no","hisp","yes","no",0.8207249029,"Trade","Laborers_and_farmers","south"
4264,1984,10,8,"no","hisp","yes","no",1.236495996,"Trade","Managers, Officials_and_Proprietors","south"
4264,1985,10,9,"no","hisp","yes","no",1.2915037968,"Trade","Operatives_and_kindred","south"
4264,1986,10,10,"no","hisp","yes","no",1.3602317325,"Trade","Craftsmen, Foremen_and_kindred","south"
4264,1987,10,11,"no","hisp","no","no",1.0346708207,"Trade","Service_Workers","south"
4278,1980,12,3,"no","other","yes","no",1.8022478061,"Construction","Craftsmen, Foremen_and_kindred","south"
4278,1981,12,4,"no","other","yes","no",1.7853285789,"Construction","Craftsmen, Foremen_and_kindred","south"
4278,1982,12,5,"no","other","yes","no",1.8156665081,"Construction","Craftsmen, Foremen_and_kindred","south"
4278,1983,12,6,"no","other","yes","no",1.8759829472,"Construction","Craftsmen, Foremen_and_kindred","south"
4278,1984,12,7,"no","other","yes","no",1.8003294199,"Trade","Craftsmen, Foremen_and_kindred","south"
4278,1985,12,8,"no","other","yes","no",1.8200289977,"Construction","Craftsmen, Foremen_and_kindred","south"
4278,1986,12,9,"no","other","yes","no",1.4755315901,"Construction","Craftsmen, Foremen_and_kindred","south"
4278,1987,12,10,"no","other","yes","no",1.8002161792,"Manufacturing","Craftsmen, Foremen_and_kindred","south"
4297,1980,12,2,"yes","other","no","no",2.1127088118,"Manufacturing","Operatives_and_kindred","south"
4297,1981,12,3,"no","other","no","no",2.2292538199,"Trade","Operatives_and_kindred","south"
4297,1982,12,4,"no","other","yes","no",1.5336091994,"Manufacturing","Sales_Workers","south"
4297,1983,12,5,"no","other","yes","no",1.6383987117,"Manufacturing","Managers, Officials_and_Proprietors","south"
4297,1984,12,6,"no","other","yes","no",1.6990276104,"Manufacturing","Managers, Officials_and_Proprietors","south"
4297,1985,12,7,"no","other","no","no",1.6175688382,"Manufacturing","Sales_Workers","south"
4297,1986,12,8,"no","other","yes","no",1.6309123,"Manufacturing","Managers, Officials_and_Proprietors","south"
4297,1987,12,9,"no","other","yes","no",1.7045272833,"Manufacturing","Sales_Workers","south"
4302,1980,11,2,"no","other","no","no",1.0619525443,"Trade","Clerical_and_kindred","south"
4302,1981,11,3,"no","other","no","no",1.0168228557,"Trade","Sales_Workers","south"
4302,1982,11,4,"no","other","no","no",1.2442162625,"Trade","Clerical_and_kindred","south"
4302,1983,11,5,"no","other","no","no",1.1694640296,"Trade","Sales_Workers","south"
4302,1984,11,6,"no","other","no","no",1.1058095555,"Trade","Clerical_and_kindred","south"
4302,1985,11,7,"no","other","no","no",0.6375773294,"Trade","Clerical_and_kindred",NA
4302,1986,11,8,"no","other","no","no",0.6095415967,"Trade","Sales_Workers",NA
4302,1987,11,9,"no","other","yes","no",1.7157484257,"Professional_and_Related Service","Professional, Technical_and_kindred",NA
4321,1980,11,1,"no","hisp","no","no",1.7212929016,"Trade","Operatives_and_kindred",NA
4321,1981,11,2,"yes","hisp","yes","no",1.9816092924,"Trade","Laborers_and_farmers",NA
4321,1982,11,3,"no","hisp","yes","no",1.2096555875,"Trade","Operatives_and_kindred",NA
4321,1983,11,4,"yes","hisp","no","no",1.4672868185,"Manufacturing","Operatives_and_kindred",NA
4321,1984,11,5,"yes","hisp","yes","no",1.7975477769,"Manufacturing","Operatives_and_kindred",NA
4321,1985,11,6,"yes","hisp","yes","no",2.1531046424,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
4321,1986,11,7,"yes","hisp","yes","no",1.9910166714,"Transportation","Clerical_and_kindred",NA
4321,1987,11,8,"yes","hisp","yes","no",2.1838523169,"Transportation","Clerical_and_kindred",NA
4328,1980,12,4,"no","other","no","no",1.7421125293,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred",NA
4328,1981,12,5,"no","other","no","no",1.3604126877,"Trade","Operatives_and_kindred",NA
4328,1982,12,6,"no","other","no","no",1.2898575435,"Trade","Operatives_and_kindred",NA
4328,1983,12,7,"no","other","no","no",1.224947252,"Entertainment","Laborers_and_farmers",NA
4328,1984,12,8,"no","other","no","no",1.212542755,"Entertainment","Laborers_and_farmers",NA
4328,1985,12,9,"no","other","no","no",1.1337233489,"Entertainment","Laborers_and_farmers",NA
4328,1986,12,10,"no","other","no","no",1.1128200148,"Entertainment","Laborers_and_farmers",NA
4328,1987,12,11,"no","other","no","no",1.3113408206,"Entertainment","Laborers_and_farmers",NA
4332,1980,12,2,"no","other","no","no",0.4064126157,"Professional_and_Related Service","Professional, Technical_and_kindred",NA
4332,1981,12,3,"no","other","no","no",0.0408219945,"Professional_and_Related Service","Professional, Technical_and_kindred",NA
4332,1982,12,4,"no","other","no","no",0.9911405657,"Professional_and_Related Service","Clerical_and_kindred",NA
4332,1983,12,5,"no","other","no","no",0.5125537828,"Professional_and_Related Service","Clerical_and_kindred",NA
4332,1984,12,6,"no","other","no","no",0.7317799066,"Entertainment","Service_Workers",NA
4332,1985,12,7,"no","other","no","no",1.2076396497,"Trade","Service_Workers",NA
4332,1986,12,8,"no","other","no","no",1.3404291052,"Trade","Service_Workers",NA
4332,1987,12,9,"no","other","no","no",1.348405896,"Trade","Managers, Officials_and_Proprietors",NA
4335,1980,11,3,"no","other","yes","no",1.5433097464,"Manufacturing","Operatives_and_kindred",NA
4335,1981,11,4,"no","other","yes","no",1.6835458846,"Manufacturing","Laborers_and_farmers",NA
4335,1982,11,5,"no","other","yes","no",1.4794567207,"Manufacturing","Operatives_and_kindred",NA
4335,1983,11,6,"no","other","yes","no",1.1500459438,"Trade","Operatives_and_kindred",NA
4335,1984,11,7,"no","other","yes","no",1.1422012657,"Trade","Clerical_and_kindred",NA
4335,1985,11,8,"no","other","yes","no",1.7088033626,"Transportation","Laborers_and_farmers",NA
4335,1986,11,9,"no","other","yes","no",1.7458942134,"Public_Administration","Operatives_and_kindred",NA
4335,1987,11,10,"no","other","yes","no",1.7069282448,"Public_Administration","Operatives_and_kindred",NA
4357,1980,12,3,"yes","other","no","no",2.1411467471,"Manufacturing","Craftsmen, Foremen_and_kindred","nothern_central"
4357,1981,12,4,"yes","other","no","no",2.0641740695,"Transportation","Craftsmen, Foremen_and_kindred","nothern_central"
4357,1982,12,5,"no","other","yes","no",1.4072558898,"Professional_and_Related Service","Service_Workers","nothern_central"
4357,1983,12,6,"no","other","yes","no",1.4865181804,"Professional_and_Related Service","Service_Workers","nothern_central"
4357,1984,12,7,"no","other","yes","no",1.5126473475,"Professional_and_Related Service","Laborers_and_farmers","nothern_central"
4357,1985,12,8,"no","other","yes","no",1.6164300424,"Personal_Service","Service_Workers","nothern_central"
4357,1986,12,9,"yes","other","yes","no",1.7306267412,"Professional_and_Related Service","Craftsmen, Foremen_and_kindred","nothern_central"
4357,1987,12,10,"yes","other","yes","no",1.9133848774,"Professional_and_Related Service","Craftsmen, Foremen_and_kindred","nothern_central"
4365,1980,11,2,"no","other","no","no",-0.035206256,"Construction","Craftsmen, Foremen_and_kindred","south"
4365,1981,11,3,"no","other","no","no",0.2835240623,"Construction","Operatives_and_kindred","south"
4365,1982,11,4,"no","other","yes","no",1.2634709828,"Personal_Service","Professional, Technical_and_kindred","south"
4365,1983,11,5,"no","other","yes","no",1.5480867572,"Construction","Craftsmen, Foremen_and_kindred","south"
4365,1984,11,6,"no","other","yes","no",2.0689971722,"Manufacturing","Operatives_and_kindred","south"
4365,1985,11,7,"no","other","yes","no",1.4907367798,"Professional_and_Related Service","Professional, Technical_and_kindred","south"
4365,1986,11,8,"no","other","yes","no",1.7751645957,"Construction","Operatives_and_kindred","south"
4365,1987,11,9,"no","other","yes","no",1.1255724703,"Transportation","Operatives_and_kindred","south"
4380,1980,13,4,"yes","other","no","no",1.8109050602,"Construction","Craftsmen, Foremen_and_kindred",NA
4380,1981,13,5,"yes","other","no","no",1.9513896148,"Construction","Craftsmen, Foremen_and_kindred",NA
4380,1982,13,6,"yes","other","yes","no",1.9773116936,"Construction","Craftsmen, Foremen_and_kindred",NA
4380,1983,13,7,"yes","other","yes","no",2.1147963656,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
4380,1984,13,8,"yes","other","yes","no",2.1970417369,"Trade","Clerical_and_kindred",NA
4380,1985,13,9,"no","other","yes","no",2.1982250777,"Construction","Operatives_and_kindred",NA
4380,1986,13,10,"no","other","yes","no",1.938266106,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
4380,1987,13,11,"no","other","no","no",1.9604606574,"Construction","Craftsmen, Foremen_and_kindred",NA
4394,1980,11,2,"no","other","no","no",1.6303211234,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
4394,1981,11,3,"yes","other","no","no",2.0890109927,"Manufacturing","Operatives_and_kindred",NA
4394,1982,11,4,"no","other","no","no",2.0152345972,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
4394,1983,11,5,"yes","other","no","no",2.0342943688,"Manufacturing","Operatives_and_kindred",NA
4394,1984,11,6,"no","other","no","no",2.0880114924,"Manufacturing","Laborers_and_farmers",NA
4394,1985,11,7,"no","other","no","no",1.7972143199,"Manufacturing","Operatives_and_kindred",NA
4394,1986,11,8,"no","other","no","no",2.3212583583,"Business_and_Repair_Service","Sales_Workers","south"
4394,1987,11,9,"no","other","no","no",1.524606688,"Manufacturing","Operatives_and_kindred",NA
4510,1980,13,2,"no","other","no","yes",1.3048987229,"Manufacturing","Operatives_and_kindred",NA
4510,1981,13,3,"yes","other","no","no",1.6304913216,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
4510,1982,13,4,"no","other","no","yes",1.6518375397,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred",NA
4510,1983,13,5,"no","other","no","no",2.2552694047,"Trade","Craftsmen, Foremen_and_kindred",NA
4510,1984,13,6,"no","other","no","no",1.9056899356,"Business_and_Repair_Service","Professional, Technical_and_kindred",NA
4510,1985,13,7,"no","other","no","no",1.7030772666,"Manufacturing","Professional, Technical_and_kindred",NA
4510,1986,13,8,"no","other","no","no",2.02809682,"Manufacturing","Professional, Technical_and_kindred",NA
4510,1987,13,9,"no","other","yes","no",2.3403561907,"Public_Administration","Professional, Technical_and_kindred",NA
4559,1980,12,5,"no","other","no","no",1.3238267328,"Manufacturing","Operatives_and_kindred",NA
4559,1981,12,6,"no","other","yes","no",1.4508328823,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
4559,1982,12,7,"no","other","yes","no",1.2973515173,"Manufacturing","Craftsmen, Foremen_and_kindred",NA
4559,1983,12,8,"no","other","yes","no",1.3936585532,"Trade","Clerical_and_kindred",NA
4559,1984,12,9,"no","other","yes","no",1.0052585669,"Transportation","Service_Workers",NA
4559,1985,12,10,"no","other","yes","no",1.4916960757,"Business_and_Repair_Service","Craftsmen, Foremen_and_kindred",NA
4559,1986,12,11,"no","other","yes","no",1.568891818,"Construction","Laborers_and_farmers",NA
4559,1987,12,12,"no","other","yes","no",1.5991498401,"Construction","Craftsmen, Foremen_and_kindred",NA
4563,1980,11,1,"yes","other","no","no",0.8905839995,"Agricultural","Farm_Laborers_and_Foreman",NA
4563,1981,11,2,"no","other","no","no",0.9270628289,"Trade","Clerical_and_kindred",NA
4563,1982,11,3,"no","other","no","no",1.1019578789,"Trade","Clerical_and_kindred",NA
4563,1983,11,4,"no","other","no","no",1.0478796098,"Trade","Craftsmen, Foremen_and_kindred",NA
4563,1984,11,5,"no","other","no","no",1.7605079257,"Trade","Craftsmen, Foremen_and_kindred",NA
4563,1985,11,6,"no","other","yes","no",1.3101378764,"Trade","Craftsmen, Foremen_and_kindred",NA
4563,1986,11,7,"no","other","yes","no",1.6673318909,"Trade","Craftsmen, Foremen_and_kindred",NA
4563,1987,11,8,"yes","other","yes","no",1.7117475313,"Construction","Craftsmen, Foremen_and_kindred",NA
4569,1980,12,1,"yes","other","no","no",2.2670195773,"Trade","Laborers_and_farmers",NA
4569,1981,12,2,"yes","other","no","no",2.1252051524,"Trade","Laborers_and_farmers",NA
4569,1982,12,3,"yes","other","yes","no",2.0734956174,"Trade","Laborers_and_farmers",NA
4569,1983,12,4,"yes","other","no","no",2.0438638198,"Trade","Sales_Workers",NA
4569,1984,12,5,"yes","other","no","no",2.3671849077,"Trade","Laborers_and_farmers",NA
4569,1985,12,6,"yes","other","no","no",2.1290676107,"Trade","Laborers_and_farmers",NA
4569,1986,12,7,"yes","other","yes","no",2.0335762858,"Trade","Laborers_and_farmers",NA
4569,1987,12,8,"yes","other","yes","no",2.0354323118,"Trade","Managers, Officials_and_Proprietors",NA
4603,1980,11,2,"yes","other","no","no",2.0552043173,"Trade","Laborers_and_farmers",NA
4603,1981,11,3,"yes","other","no","no",1.9978615547,"Trade","Laborers_and_farmers",NA
4603,1982,11,4,"yes","other","no","no",2.0388100594,"Trade","Sales_Workers",NA
4603,1983,11,5,"yes","other","no","no",2.1741039313,"Trade","Clerical_and_kindred",NA
4603,1984,11,6,"yes","other","no","no",1.9882794884,"Trade","Clerical_and_kindred",NA
4603,1985,11,7,"yes","other","no","no",1.9219117328,"Trade","Laborers_and_farmers",NA
4603,1986,11,8,"yes","other","no","no",2.0352871502,"Trade","Clerical_and_kindred",NA
4603,1987,11,9,"yes","other","no","no",1.8539123583,"Trade","Managers, Officials_and_Proprietors",NA
4607,1980,13,2,"no","other","no","no",-0.696018056,"Construction","Craftsmen, Foremen_and_kindred",NA
4607,1981,13,3,"no","other","no","no",1.7189737995,"Business_and_Repair_Service","Service_Workers",NA
4607,1982,13,4,"no","other","no","no",1.8057569789,"Business_and_Repair_Service","Service_Workers",NA
4607,1983,13,5,"no","other","no","no",1.2363582645,"Business_and_Repair_Service","Service_Workers",NA
4607,1984,13,6,"no","other","no","no",1.8387504529,"Trade","Service_Workers","rural_area"
4607,1985,13,7,"no","other","no","no",1.615743465,"Construction","Operatives_and_kindred","rural_area"
4607,1986,13,8,"no","other","yes","no",1.5829907424,"Construction","Craftsmen, Foremen_and_kindred","rural_area"
4607,1987,13,9,"yes","other","yes","no",1.9483592996,"Construction","Craftsmen, Foremen_and_kindred",NA
4633,1980,12,3,"no","other","no","no",1.759466544,"Trade","Sales_Workers",NA
